Price,Close,High,Low,Open,Volume
Ticker,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS,ALKYLAMINE.NS
Date,,,,,
2024-07-12,2075.699951171875,2108.550048828125,2057.300048828125,2058.300048828125,41077
2024-07-15,2045.949951171875,2080.0,2037.8499755859375,2075.64990234375,42520
2024-07-16,2060.5,2085.449951171875,2045.9000244140625,2045.949951171875,35693
2024-07-18,2046.4000244140625,2065.949951171875,2034.9000244140625,2060.5,48911
2024-07-19,2009.699951171875,2049.0,2004.0999755859375,2045.0,50453
2024-07-22,2019.9000244140625,2032.3499755859375,1980.0,1980.0,40957
2024-07-23,2013.8499755859375,2034.050048828125,1979.25,2034.050048828125,41028
2024-07-24,2017.9000244140625,2055.199951171875,2008.0,2013.8499755859375,25333
2024-07-25,2013.300048828125,2025.0,1995.0,2017.9000244140625,17920
2024-07-26,2050.39990234375,2108.0,2015.050048828125,2024.0,77724
2024-07-29,2060.10009765625,2120.300048828125,2052.0,2056.0,88930
2024-07-30,2093.35009765625,2118.0,2060.10009765625,2064.949951171875,64133
2024-07-31,2124.14990234375,2138.14990234375,2083.300048828125,2100.0,64067
2024-08-01,2108.60009765625,2154.64990234375,2080.5,2126.0,153414
2024-08-02,2137.14990234375,2150.0,2083.10009765625,2100.0,86745
2024-08-05,2080.39990234375,2105.64990234375,2055.0,2065.0,66931
2024-08-06,2085.39990234375,2135.0,2073.0,2082.0,68505
2024-08-07,2106.5,2120.0,2072.050048828125,2100.0,34816
2024-08-08,2087.35009765625,2129.75,2069.0,2105.0,37573
2024-08-09,2085.85009765625,2106.89990234375,2053.050048828125,2103.949951171875,37987
2024-08-12,2056.300048828125,2086.949951171875,2050.050048828125,2086.949951171875,20508
2024-08-13,2021.9000244140625,2062.60009765625,2000.0,2056.300048828125,33793
2024-08-14,1995.949951171875,2025.449951171875,1961.9000244140625,2020.0,33638
2024-08-16,2008.449951171875,2030.9000244140625,1984.5,1996.1500244140625,33181
2024-08-19,2006.4000244140625,2028.3499755859375,1991.0,2008.550048828125,31474
2024-08-20,2018.75,2045.0,2002.0,2008.9000244140625,26469
2024-08-21,2028.949951171875,2059.949951171875,2016.8499755859375,2020.0,27055
2024-08-22,2098.949951171875,2147.85009765625,2030.199951171875,2030.199951171875,191045
2024-08-23,2082.39990234375,2101.64990234375,2071.0,2071.10009765625,52191
2024-08-26,2080.550048828125,2109.0,2061.5,2098.800048828125,36388
2024-08-27,2127.75,2179.35009765625,2081.25,2095.0,157648
2024-08-28,2113.199951171875,2143.89990234375,2101.0,2128.0,34159
2024-08-29,2107.25,2128.0,2084.10009765625,2114.0,42692
2024-08-30,2104.85009765625,2122.949951171875,2085.0,2111.25,26284
2024-09-02,2100.050048828125,2124.64990234375,2079.0,2106.800048828125,29438
2024-09-03,2117.10009765625,2142.050048828125,2095.0,2114.449951171875,63824
2024-09-04,2171.39990234375,2229.0,2106.35009765625,2117.10009765625,392897
2024-09-05,2222.14990234375,2249.39990234375,2181.0,2190.0,189846
2024-09-06,2263.699951171875,2337.949951171875,2227.550048828125,2233.050048828125,400150
2024-09-09,2301.35009765625,2319.0,2217.10009765625,2270.0,135602
2024-09-10,2291.449951171875,2319.0,2270.0,2312.85009765625,83652
2024-09-11,2274.800048828125,2312.0,2267.0,2287.0,62291
2024-09-12,2257.85009765625,2288.0,2233.39990234375,2279.949951171875,60639
2024-09-13,2235.949951171875,2288.25,2222.0,2262.0,46722
2024-09-16,2224.449951171875,2312.39990234375,2207.10009765625,2250.0,98038
2024-09-17,2217.5,2243.050048828125,2193.10009765625,2243.050048828125,59933
2024-09-18,2367.050048828125,2456.699951171875,2225.0,2225.0,2201239
2024-09-19,2377.199951171875,2498.85009765625,2305.0,2403.0,769133
2024-09-20,2396.25,2440.25,2350.0,2397.949951171875,252066
2024-09-23,2395.60009765625,2440.949951171875,2355.0,2432.85009765625,118250
2024-09-24,2380.14990234375,2456.0,2361.949951171875,2395.60009765625,182810
2024-09-25,2356.300048828125,2391.550048828125,2335.550048828125,2380.14990234375,69565
2024-09-26,2335.949951171875,2369.60009765625,2323.0,2366.0,58839
2024-09-27,2296.699951171875,2370.199951171875,2280.0,2369.949951171875,84473
2024-09-30,2293.25,2326.75,2269.550048828125,2309.949951171875,82733
2024-10-01,2409.699951171875,2443.14990234375,2285.0,2288.0,225161
2024-10-03,2339.449951171875,2420.0,2315.199951171875,2370.300048828125,230420
2024-10-04,2290.0,2350.949951171875,2230.0,2339.0,120037
2024-10-07,2199.5,2318.89990234375,2178.60009765625,2290.0,109496
2024-10-08,2261.89990234375,2289.89990234375,2185.050048828125,2185.050048828125,64993
2024-10-09,2294.85009765625,2339.0,2260.0,2289.85009765625,49198
2024-10-10,2300.25,2349.0,2281.550048828125,2294.85009765625,36579
2024-10-11,2277.14990234375,2309.949951171875,2262.5,2307.0,35030
2024-10-14,2335.699951171875,2350.0,2254.89990234375,2277.14990234375,83538
2024-10-15,2331.050048828125,2390.949951171875,2314.25,2350.0,95778
2024-10-16,2329.10009765625,2348.0,2301.85009765625,2330.0,44758
2024-10-17,2250.300048828125,2328.449951171875,2220.10009765625,2326.0,53710
2024-10-18,2237.60009765625,2261.949951171875,2205.0,2245.0,51848
2024-10-21,2173.949951171875,2252.199951171875,2153.0,2237.60009765625,52692
2024-10-22,2075.300048828125,2182.699951171875,2018.050048828125,2163.0,96973
2024-10-23,2088.050048828125,2114.0,2039.949951171875,2055.0,52104
2024-10-24,2080.550048828125,2112.949951171875,2061.0,2088.050048828125,32146
2024-10-25,2001.5,2080.5,1974.949951171875,2065.0,55555
2024-10-28,2018.6500244140625,2038.800048828125,1989.0,2002.25,38674
2024-10-29,2029.4000244140625,2045.050048828125,1978.050048828125,2018.6500244140625,46472
2024-10-30,2061.60009765625,2087.75,2012.9000244140625,2012.9000244140625,35532
2024-10-31,2090.949951171875,2099.0,2051.0,2051.0,29426
2024-11-01,2117.0,2122.050048828125,2090.949951171875,2104.699951171875,7562
2024-11-04,2105.89990234375,2129.949951171875,2058.0,2114.949951171875,39333
2024-11-05,2129.0,2270.0,2086.300048828125,2105.89990234375,297412
2024-11-06,2133.5,2177.550048828125,2115.0,2175.0,85641
2024-11-07,2123.64990234375,2164.0,2106.0,2145.0,52582
2024-11-08,2055.949951171875,2139.800048828125,2050.0,2139.800048828125,52400
2024-11-11,2017.3499755859375,2050.0,1993.5999755859375,2050.0,54128
2024-11-12,1990.75,2032.199951171875,1980.0,2023.199951171875,38456
2024-11-13,1933.300048828125,1995.0,1928.0,1980.75,55880
2024-11-14,1954.3499755859375,1969.949951171875,1903.550048828125,1950.199951171875,45889
2024-11-18,1925.300048828125,1963.1500244140625,1913.3499755859375,1960.050048828125,29943
2024-11-19,1948.9000244140625,1970.0,1928.6500244140625,1939.3499755859375,22927
2024-11-21,1912.199951171875,1953.199951171875,1908.0,1950.0,24633
2024-11-22,1914.6500244140625,1942.0,1909.0,1930.0,21718
2024-11-25,1934.199951171875,1954.0,1927.8499755859375,1927.8499755859375,21715
2024-11-26,1943.300048828125,1962.8499755859375,1924.3499755859375,1942.0,25297
2024-11-27,1962.75,1984.25,1906.0,1950.0,30827
2024-11-28,1972.550048828125,2005.75,1956.4000244140625,1972.0,22850
2024-11-29,1964.800048828125,1995.449951171875,1953.0,1983.199951171875,18926
2024-12-02,1980.25,1996.0,1945.5,1985.949951171875,30853
2024-12-03,2055.35009765625,2061.0,1984.4000244140625,1986.0,55846
2024-12-04,2066.89990234375,2090.0,2055.35009765625,2065.0,33164
2024-12-05,2037.199951171875,2089.949951171875,2027.0,2071.050048828125,26647
2024-12-06,2049.5,2059.550048828125,2033.449951171875,2045.0,25404
2024-12-09,2022.199951171875,2050.949951171875,2003.25,2049.5,30631
2024-12-10,2001.3499755859375,2040.949951171875,1995.050048828125,2019.800048828125,42266
2024-12-11,1998.8499755859375,2035.0,1994.800048828125,2015.1500244140625,24555
2024-12-12,1983.0,2004.550048828125,1980.699951171875,1998.8499755859375,19146
2024-12-13,1976.699951171875,1990.0,1950.0,1983.0,29398
2024-12-16,1973.800048828125,1992.0,1968.0,1975.300048828125,19454
2024-12-17,1944.5,1979.0,1941.0,1973.800048828125,25486
2024-12-18,1933.4000244140625,1958.5999755859375,1930.0,1950.0,22148
2024-12-19,1931.0,1943.800048828125,1908.050048828125,1918.0999755859375,25039
2024-12-20,1872.5999755859375,1943.800048828125,1821.949951171875,1931.0,45539
2024-12-23,1855.050048828125,1895.199951171875,1850.0,1877.300048828125,29532
2024-12-24,1872.5,1879.449951171875,1851.050048828125,1856.449951171875,16464
2024-12-26,1855.050048828125,1887.0,1840.0,1840.0,28550
2024-12-27,1833.949951171875,1867.6500244140625,1825.0,1863.0,42169
2024-12-30,1720.75,1835.800048828125,1701.5,1818.0,189278
2024-12-31,1762.050048828125,1772.0,1720.75,1720.75,84659
2025-01-01,1810.199951171875,1814.949951171875,1762.0999755859375,1762.0999755859375,39462
2025-01-02,1789.449951171875,1810.199951171875,1776.800048828125,1810.0,35400
2025-01-03,1790.0,1810.8499755859375,1780.0,1780.0,29635
2025-01-06,1732.5999755859375,1790.0,1716.550048828125,1790.0,50401
2025-01-07,1735.6500244140625,1750.0,1726.1500244140625,1733.800048828125,25980
2025-01-08,1738.800048828125,1754.9000244140625,1715.699951171875,1744.050048828125,27619
2025-01-09,1870.199951171875,1968.800048828125,1741.050048828125,1750.449951171875,2355843
2025-01-10,1768.449951171875,1830.0,1756.0,1804.0,185411
2025-01-13,1725.699951171875,1759.1500244140625,1720.0,1742.0,76945
2025-01-14,1764.8499755859375,1775.0,1711.6500244140625,1737.4000244140625,72622
2025-01-15,1745.6500244140625,1781.949951171875,1740.0,1781.5,27404
2025-01-16,1748.199951171875,1774.25,1730.699951171875,1756.25,27363
2025-01-17,1754.8499755859375,1792.0,1737.949951171875,1749.0,23550
2025-01-20,1781.050048828125,1785.0,1748.449951171875,1769.800048828125,28726
2025-01-21,1767.3499755859375,1824.5999755859375,1741.0999755859375,1780.0,36575
2025-01-22,1742.1500244140625,1779.800048828125,1725.0,1760.5,29096
2025-01-23,1763.75,1773.9000244140625,1741.0999755859375,1744.9000244140625,18284
2025-01-24,1741.5999755859375,1775.1500244140625,1736.3499755859375,1765.949951171875,21711
2025-01-27,1676.25,1750.0,1651.0999755859375,1744.949951171875,57418
2025-01-28,1632.5999755859375,1687.8499755859375,1607.0,1680.0,73921
2025-01-29,1684.0,1695.0,1633.050048828125,1633.050048828125,33154
2025-01-30,1701.199951171875,1719.949951171875,1680.949951171875,1689.8499755859375,32311
2025-01-31,1699.75,1718.75,1680.75,1709.949951171875,82541
2025-02-03,1746.300048828125,1754.8499755859375,1694.5,1717.6500244140625,67537
2025-02-04,1760.25,1780.0,1726.199951171875,1762.050048828125,52607
2025-02-05,1789.550048828125,1803.800048828125,1740.0,1740.0,39611
2025-02-06,1819.3499755859375,1831.8499755859375,1775.449951171875,1780.0,74468
2025-02-07,1816.199951171875,1830.0,1795.5999755859375,1813.800048828125,26602
2025-02-10,1787.800048828125,1825.0,1776.199951171875,1820.0,40105
2025-02-11,1759.6500244140625,1791.6500244140625,1735.949951171875,1787.800048828125,52282
2025-02-12,1733.300048828125,1759.949951171875,1700.4000244140625,1755.0,50663
2025-02-13,1722.8499755859375,1783.1500244140625,1701.5,1712.0,50637
2025-02-14,1654.6500244140625,1725.0,1635.0,1712.4000244140625,46811
2025-02-17,1612.25,1653.9000244140625,1589.1500244140625,1621.199951171875,55676
2025-02-18,1603.0,1620.199951171875,1570.1500244140625,1600.5,36233
2025-02-19,1659.0999755859375,1698.4000244140625,1582.0,1582.0,77447
2025-02-20,1701.050048828125,1710.0,1635.0,1659.9000244140625,21144
2025-02-21,1695.699951171875,1719.800048828125,1660.0,1680.0,22551
2025-02-24,1627.75,1679.4000244140625,1606.3499755859375,1677.050048828125,57525
2025-02-25,1620.9000244140625,1641.699951171875,1607.5,1620.0999755859375,28464
2025-02-27,1616.050048828125,1620.8499755859375,1584.4000244140625,1619.25,26971
2025-02-28,1590.8499755859375,1608.9000244140625,1577.1500244140625,1605.0,54343
